Date,Open,High,Low,Close,Adj Close,Volume
2018-07-26,113.949997,114.459999,112.940002,113.300003,103.134567,5520400
2018-07-27,113.300003,114.290001,112.019997,112.599998,102.497391,4343900
2018-07-30,111.989998,112.370003,110.699997,110.910004,101.517998,4422500
2018-07-31,111.989998,112.589996,110.919998,111.320000,101.893272,5206300
2018-08-01,111.160004,111.980003,110.330002,111.000000,101.600365,5303000
2018-08-02,110.150002,113.000000,110.000000,112.209999,102.707909,4516700
2018-08-03,112.330002,112.980003,111.930000,112.839996,103.284561,3337900
2018-08-06,112.279999,113.519997,112.120003,113.110001,103.531708,2970800
2018-08-07,113.769997,115.809998,113.339996,115.760002,105.957291,5234500
2018-08-08,115.660004,116.610001,115.160004,116.160004,106.323433,2890800
2018-08-09,116.000000,116.089996,114.029999,114.339996,104.657539,3505200
2018-08-10,111.739998,112.320000,109.349998,110.089996,100.767441,7652600
2018-08-13,110.559998,111.440002,109.839996,109.940002,100.630142,3989800
2018-08-14,110.669998,110.989998,109.870003,110.339996,100.996254,3109600
2018-08-15,109.239998,110.080002,108.349998,109.599998,100.318916,3532600
2018-08-16,110.120003,110.540001,109.080002,109.400002,100.135864,2916300
2018-08-17,108.870003,109.980003,107.010002,109.639999,100.355545,3744800
2018-08-20,109.750000,109.800003,108.540001,109.029999,99.797188,3238200
2018-08-21,109.500000,111.750000,109.339996,111.510002,102.067192,4714300
2018-08-22,110.639999,112.690002,109.269997,112.190002,102.689598,3999200
2018-08-23,112.180000,113.660004,112.160004,112.400002,102.881821,3038700
2018-08-24,112.959999,113.790001,112.339996,113.639999,104.016823,3191900
2018-08-27,114.650002,115.660004,114.150002,115.250000,105.490479,3686200
2018-08-28,115.739998,116.070000,114.660004,115.019997,105.279945,3214400
2018-08-29,115.410004,115.779999,114.860001,115.470001,105.691849,5113900
2018-08-30,114.919998,115.360001,112.489998,112.580002,103.046585,5688600
2018-08-31,112.629997,113.430000,111.860001,112.400002,102.881821,6550300
2018-09-04,111.019997,112.660004,110.650002,112.540001,103.009979,6160300
2018-09-05,112.379997,112.949997,110.849998,111.129997,101.719360,5369300
2018-09-06,110.989998,111.739998,110.339996,110.889999,101.499687,4813100
2018-09-07,110.449997,111.000000,108.250000,108.459999,99.275459,5349300
2018-09-10,109.169998,109.480003,107.489998,108.320000,99.147324,5138900
2018-09-11,108.059998,108.150002,105.910004,106.050003,97.069550,8165600
2018-09-12,105.000000,105.000000,102.250000,104.540001,95.687416,10182300
2018-09-13,105.150002,106.919998,104.599998,105.720001,96.767487,6311100
2018-09-14,105.959999,107.160004,105.129997,105.360001,96.437981,6485000
2018-09-17,105.290001,105.669998,103.349998,103.699997,94.918533,5598300
2018-09-18,104.029999,105.889999,103.959999,104.910004,96.026100,5654900
2018-09-19,105.120003,107.510002,105.099998,107.370003,98.277763,6588900
2018-09-20,107.879997,108.980003,107.800003,108.489998,99.302925,5562500
2018-09-21,110.500000,110.900002,109.540001,110.050003,100.730835,10923900
2018-09-24,109.010002,110.320000,108.360001,109.800003,100.501991,3531200
2018-09-25,109.250000,109.559998,106.809998,107.550003,98.442528,6523800
2018-09-26,107.480003,108.220001,105.980003,106.220001,97.225166,6478600
2018-09-27,106.440002,107.680000,106.120003,107.290001,98.204536,4704200
2018-09-28,107.220001,107.459999,106.059998,107.290001,98.204536,4556400
2018-10-01,107.669998,108.620003,107.430000,107.739998,98.616432,3661800
2018-10-02,107.250000,109.849998,107.250000,108.459999,99.275459,4718400
2018-10-03,109.029999,109.199997,107.410004,108.180000,99.019180,5353400
2018-10-04,107.320000,107.529999,104.860001,105.870003,96.904800,5846500
2018-10-05,105.550003,105.930000,101.760002,103.279999,94.534103,8778800
2018-10-08,102.220001,103.110001,101.169998,101.930000,93.298424,7458500
2018-10-09,101.930000,103.150002,101.550003,102.870003,94.158844,6041500
2018-10-10,100.559998,101.639999,98.809998,99.239998,90.836220,11243700
2018-10-11,100.500000,102.010002,99.010002,99.529999,91.101677,10100300
2018-10-12,102.449997,102.449997,99.629997,101.089996,92.529564,6889100
2018-10-15,99.699997,100.489998,98.629997,99.430000,91.010124,6637400
2018-10-16,100.320000,102.360001,99.690002,102.150002,93.499802,5894100
2018-10-17,102.900002,103.169998,100.980003,101.540001,92.941460,5061400
2018-10-18,101.500000,101.500000,98.750000,99.540001,91.110825,9668300
2018-10-19,99.150002,100.419998,97.300003,98.260002,89.939217,10492500
2018-10-22,98.650002,100.470001,98.410004,99.720001,91.275574,6881500
2018-10-23,97.180000,100.470001,95.209999,100.250000,91.760689,13925900
2018-10-24,93.250000,96.980003,91.500000,92.010002,84.218460,25121700
2018-10-25,92.260002,93.480003,90.800003,91.769997,83.998795,21038900
2018-10-26,89.690002,92.070000,87.900002,90.559998,82.891266,15855200
2018-10-29,93.080002,93.510002,88.519997,90.180000,82.543449,9869400
2018-10-30,90.089996,93.139999,89.720001,92.989998,85.848503,8734300
2018-10-31,94.000000,94.430000,92.760002,92.830002,85.700790,10301100
2018-11-01,93.379997,97.989998,93.000000,97.599998,90.104462,10972500
2018-11-02,97.760002,97.900002,93.849998,95.059998,87.759521,10088000
2018-11-05,94.910004,96.019997,94.250000,95.660004,88.313454,6189400
2018-11-06,95.470001,97.239998,95.000000,97.139999,89.679802,5413100
2018-11-07,97.800003,97.970001,96.349998,97.199997,89.735184,5525700
2018-11-08,96.260002,98.790001,96.239998,98.480003,90.916885,5948300
2018-11-09,98.110001,98.129997,95.839996,96.099998,88.719658,6256400
2018-11-12,95.040001,95.139999,93.070000,93.470001,86.291649,8688700
2018-11-13,94.110001,96.169998,93.900002,94.480003,87.224075,5930800
2018-11-14,95.820000,96.269997,94.040001,94.699997,87.427177,4975200
2018-11-15,94.510002,98.430000,94.169998,97.959999,90.436813,7689000
2018-11-16,96.629997,98.110001,96.150002,97.849998,90.335274,6767000
2018-11-19,97.500000,97.720001,94.550003,94.620003,87.353325,8265300
2018-11-20,92.910004,97.900002,92.910004,96.839996,89.402832,8230200
2018-11-21,97.750000,98.070000,95.849998,96.129997,88.747360,6437700
2018-11-23,95.370003,96.000000,95.080002,95.099998,87.796440,2066200
2018-11-26,96.410004,96.669998,95.320000,96.379997,88.978165,4687400
2018-11-27,95.489998,96.989998,95.389999,96.279999,88.885818,5044700
2018-11-28,96.699997,98.290001,95.180000,98.260002,90.713776,5659300
2018-11-29,97.989998,98.480003,97.330002,97.430000,89.947525,5938000
2018-11-30,97.779999,99.889999,96.919998,99.849998,92.181664,8685900
2018-12-03,102.500000,102.580002,100.449997,101.169998,93.400284,7828500
2018-12-04,100.760002,101.080002,95.959999,96.110001,88.728889,7487100
2018-12-06,94.110001,97.370003,93.680000,97.320000,89.845963,7329300
2018-12-07,96.669998,97.029999,92.239998,92.379997,85.285339,8837800
2018-12-10,92.440002,94.349998,91.970001,93.800003,86.596291,7549500
2018-12-11,95.760002,96.599998,94.500000,94.540001,87.279472,9942500
2018-12-12,96.790001,97.370003,95.599998,95.809998,88.451927,4945000
2018-12-13,96.239998,96.610001,95.099998,95.839996,88.479630,3647500
2018-12-14,94.660004,95.989998,94.230003,94.260002,87.020966,6318300
2018-12-17,94.279999,94.730003,91.480003,91.919998,84.860672,8260200
2018-12-18,92.849998,95.980003,92.720001,94.540001,87.279472,7675500
2018-12-19,94.339996,94.910004,89.540001,90.529999,83.577423,9854500
2018-12-20,90.769997,91.379997,89.199997,90.089996,83.171211,9235000
2018-12-21,90.449997,93.320000,89.870003,90.410004,83.466644,14349200
2018-12-24,90.000000,90.550003,87.760002,87.800003,81.057091,5621600
2018-12-26,88.800003,93.029999,87.699997,92.980003,85.839264,8075200
2018-12-27,91.360001,93.879997,90.550003,93.809998,86.605530,5882300
2018-12-28,94.059998,95.750000,93.080002,93.809998,86.605530,5022200
2018-12-31,94.510002,95.180000,93.720001,94.500000,87.242531,4113200
2019-01-02,92.760002,95.250000,92.459999,94.449997,87.196373,6478800
2019-01-03,91.830002,92.790001,88.680000,88.879997,82.054138,11667500
2019-01-04,89.930000,93.379997,89.470001,92.900002,85.765419,7707600
2019-01-07,92.800003,95.220001,92.360001,94.500000,87.242531,5023900
2019-01-08,95.260002,95.639999,93.029999,94.379997,87.131744,5863500
2019-01-09,95.050003,96.489998,94.720001,96.239998,88.848915,6909400
2019-01-10,95.760002,97.940002,95.470001,97.720001,90.215248,6748500
2019-01-11,97.029999,99.070000,96.809998,98.589996,91.018433,4738800
2019-01-14,97.309998,97.820000,95.989998,96.330002,88.931984,5060100
2019-01-15,96.989998,98.040001,96.639999,97.629997,90.132156,4690800
2019-01-16,97.680000,98.110001,97.029999,97.169998,89.707489,4559500
2019-01-17,96.120003,98.440002,95.849998,97.540001,90.049065,6872300
2019-01-18,98.440002,99.980003,97.940002,99.419998,91.784683,6677500
2019-01-22,98.430000,98.430000,95.820000,96.620003,89.199722,11068600
2019-01-23,96.870003,97.370003,94.809998,95.489998,88.156494,10298700
2019-01-24,97.959999,102.510002,97.800003,102.089996,94.249626,14260300
2019-01-25,102.820000,104.870003,102.720001,104.410004,96.391457,11041700
2019-01-28,101.879997,104.129997,101.760002,102.680000,94.794319,7292700
2019-01-29,102.860001,103.470001,101.309998,101.349998,93.566475,6153100
2019-01-30,101.680000,102.629997,100.180000,102.139999,95.017693,6430200
2019-01-31,101.019997,101.790001,100.169998,100.680000,93.659508,8272300
2019-02-01,100.550003,102.059998,100.260002,101.989998,94.878136,5615000
2019-02-04,101.980003,102.339996,101.070000,101.800003,94.701385,5761200
2019-02-05,102.209999,102.400002,100.980003,102.320000,95.185135,6372200
2019-02-06,104.260002,106.889999,104.050003,106.480003,99.055061,9907800
2019-02-07,105.099998,105.580002,103.139999,103.860001,96.617752,7045700
2019-02-08,102.449997,104.809998,102.139999,104.550003,97.259636,5392400
2019-02-11,104.709999,105.449997,104.250000,104.760002,97.455002,4553000
2019-02-12,105.930000,106.580002,105.750000,106.440002,99.017853,5316800
2019-02-13,106.790001,108.120003,106.660004,107.150002,99.678345,5965200
2019-02-14,106.779999,108.389999,106.430000,106.970001,99.510895,3438800
2019-02-15,107.830002,107.870003,106.690002,107.570000,100.069054,3604300
2019-02-19,107.110001,107.889999,106.610001,107.279999,99.799271,3188000
2019-02-20,107.720001,108.459999,107.239998,107.940002,100.413254,3692800
2019-02-21,106.970001,107.750000,106.199997,106.639999,99.203903,3933500
2019-02-22,107.900002,108.379997,106.650002,107.309998,99.827171,4392900
2019-02-25,109.000000,109.489998,107.830002,108.190002,100.645836,5750200
2019-02-26,108.150002,108.169998,106.830002,107.269997,99.789963,3740100
2019-02-27,106.419998,106.419998,104.709999,105.709999,98.338737,4395800
2019-02-28,105.180000,105.839996,104.809998,105.779999,98.403854,5465800
2019-03-01,106.860001,107.089996,105.779999,106.760002,99.315544,4164200
2019-03-04,107.459999,108.129997,106.000000,107.400002,99.910912,3278500
2019-03-05,107.669998,107.790001,106.519997,106.570000,99.138771,4008600
2019-03-06,106.599998,106.750000,105.260002,105.419998,98.068970,3568000
2019-03-07,104.849998,105.720001,103.680000,104.949997,97.631744,5431000
2019-03-08,103.690002,105.110001,103.349998,104.860001,97.548019,5180800
2019-03-11,105.160004,106.900002,105.000000,106.449997,99.027153,3319800
2019-03-12,106.849998,107.050003,105.760002,106.519997,99.092247,3047200
2019-03-13,107.160004,108.290001,106.660004,107.580002,100.078362,3911100
2019-03-14,107.260002,107.680000,105.970001,107.099998,99.631821,5393700
2019-03-15,108.000000,110.800003,107.989998,110.739998,103.017990,13932300
2019-03-18,110.050003,111.139999,108.919998,109.809998,102.152855,4408900
2019-03-19,110.580002,110.800003,109.550003,110.019997,102.348206,3592100
2019-03-20,110.139999,110.900002,109.029999,109.629997,101.985397,3829400
2019-03-21,110.010002,112.980003,109.949997,112.220001,104.394798,5772700
2019-03-22,111.720001,112.410004,109.529999,109.680000,102.031921,3773500
2019-03-25,108.129997,109.220001,106.260002,107.110001,99.641121,5479100
2019-03-26,108.279999,108.750000,107.389999,108.330002,100.776047,3085500
2019-03-27,108.389999,108.830002,105.449997,105.970001,98.580620,4797200
2019-03-28,105.989998,106.400002,103.629997,104.910004,97.594536,5386400
2019-03-29,106.050003,106.629997,105.360001,106.070000,98.673645,4327700
2019-04-01,107.989998,108.959999,106.930000,108.639999,101.064423,5349800
2019-04-02,108.970001,110.430000,108.180000,110.279999,102.590073,7005500
2019-04-03,111.879997,114.150002,111.400002,112.750000,104.887840,7036700
2019-04-04,112.379997,114.269997,112.360001,113.239998,105.343666,5035600
2019-04-05,113.809998,114.120003,113.309998,113.629997,105.706474,3318300
2019-04-08,113.800003,115.419998,113.320000,115.220001,107.185608,4580800
2019-04-09,114.550003,114.669998,113.250000,113.940002,105.994873,4648200
2019-04-10,113.879997,115.190002,113.540001,114.919998,106.906517,3013300
2019-04-11,115.059998,115.430000,114.129997,114.879997,106.869308,2799300
2019-04-12,115.779999,117.029999,115.779999,116.760002,108.618233,4881100
2019-04-15,116.610001,117.370003,114.019997,115.089996,107.064659,4265100
2019-04-16,115.839996,116.849998,115.629997,116.370003,108.255432,4133700
2019-04-17,116.970001,117.849998,114.910004,115.599998,107.539124,6227500
2019-04-18,116.180000,116.180000,115.129997,115.510002,107.455383,4195800
2019-04-22,114.529999,115.150002,113.650002,114.949997,106.934418,3691200
2019-04-23,115.400002,116.529999,114.519997,116.379997,108.264709,7547400
2019-04-24,115.000000,119.320000,114.849998,118.430000,110.171768,14483900
2019-04-25,117.839996,118.419998,115.650002,117.169998,108.999619,5315400
2019-04-26,116.000000,117.250000,115.309998,117.209999,109.036850,3582600
2019-04-29,116.730003,117.339996,116.000000,116.699997,108.562416,3407600
2019-04-30,116.879997,118.370003,116.660004,117.830002,109.613617,4533200
2019-05-01,118.059998,118.919998,116.199997,116.290001,108.180992,3335800
2019-05-02,116.400002,118.570000,116.279999,117.459999,109.269394,4532200
2019-05-03,117.459999,117.970001,116.110001,117.470001,109.999809,3689000
2019-05-06,114.120003,116.000000,113.500000,115.860001,108.492195,3974300
2019-05-07,114.000000,114.430000,112.250000,113.930000,106.684921,5928100
2019-05-08,112.820000,114.750000,112.480003,112.559998,105.402046,4819300
2019-05-09,110.879997,112.839996,110.199997,112.150002,105.018120,4817500
2019-05-10,111.860001,113.129997,109.360001,112.599998,105.439491,4189900
2019-05-13,109.169998,110.349998,106.730003,107.110001,100.298622,7867600
2019-05-14,108.209999,109.849998,107.879997,109.040001,102.105888,4068200
2019-05-15,108.000000,110.870003,107.709999,110.290001,103.276405,4803600
2019-05-16,108.930000,110.629997,108.099998,109.209999,102.265083,4690600
2019-05-17,108.180000,109.480003,106.110001,106.790001,99.998985,6944000
2019-05-20,103.089996,105.889999,103.089996,104.730003,98.069984,7519900
2019-05-21,106.900002,108.000000,106.269997,107.000000,100.195625,4977200
2019-05-22,106.589996,107.889999,106.400002,106.779999,99.989609,3297000
2019-05-23,105.779999,105.989998,104.349998,105.830002,99.100037,4828000
2019-05-24,106.529999,107.489998,104.919998,105.059998,98.378990,2786400
2019-05-28,105.889999,105.949997,103.150002,103.209999,96.646637,5707100
2019-05-29,102.660004,104.900002,101.570000,104.150002,97.526871,4923400
2019-05-30,104.480003,106.099998,104.129997,105.440002,98.734833,3365700
2019-05-31,104.320000,106.120003,104.000000,104.309998,97.676689,4463100
2019-06-03,105.040001,106.980003,104.589996,105.169998,98.481979,4504500
2019-06-04,107.160004,109.250000,106.349998,109.120003,102.180809,4924700
2019-06-05,110.000000,110.290001,107.779999,109.480003,102.517914,3977400
2019-06-06,109.510002,110.669998,108.790001,110.190002,103.182770,4734100
2019-06-07,111.139999,111.830002,110.589996,111.169998,104.100441,5408600
2019-06-10,111.760002,113.510002,111.000000,112.629997,105.467583,4656800
2019-06-11,114.309998,114.339996,111.970001,112.930000,105.748528,4775700
2019-06-12,112.480003,112.790001,109.980003,110.339996,103.323212,4105400
2019-06-13,110.760002,111.360001,110.320000,111.180000,104.109802,3392000
2019-06-14,106.839996,109.050003,106.800003,107.309998,100.485901,7137800
2019-06-17,107.300003,108.000000,106.550003,106.720001,99.933426,3655300
2019-06-18,108.300003,111.570000,107.580002,111.040001,103.978714,5207900
2019-06-19,111.800003,112.300003,110.690002,111.300003,104.222176,2745900
2019-06-20,113.870003,114.349998,111.709999,112.709999,105.542511,2789900
2019-06-21,111.870003,113.370003,111.660004,112.320000,105.177315,5124900
2019-06-24,112.169998,113.089996,111.820000,112.730003,105.561226,3356200
2019-06-25,112.910004,113.239998,111.339996,111.480003,104.390732,3426200
2019-06-26,113.410004,115.019997,112.769997,114.430000,107.153130,5308200
2019-06-27,115.220001,116.660004,115.019997,115.860001,108.492195,4163800
2019-06-28,116.419998,116.830002,114.500000,114.760002,107.462151,6129800
2019-07-01,117.599998,118.980003,116.239998,117.190002,109.737617,6123700
2019-07-02,116.989998,117.000000,115.110001,116.059998,108.679474,3818600
2019-07-03,116.190002,116.400002,114.919998,115.940002,108.567108,2321700
2019-07-05,114.820000,116.070000,114.370003,115.750000,108.389198,2915400
2019-07-08,115.190002,115.820000,114.680000,114.930000,107.621338,2974500
2019-07-09,114.599998,115.919998,114.389999,115.779999,108.417282,2754000
2019-07-10,116.620003,118.449997,116.190002,116.639999,109.222588,3531800
2019-07-11,116.599998,116.980003,115.889999,116.720001,109.297508,3044700
2019-07-12,117.650002,118.400002,116.660004,118.320000,110.795753,2292500
2019-07-15,118.500000,120.000000,118.489998,119.839996,112.219086,4020600
2019-07-16,118.500000,119.050003,117.540001,118.680000,111.132866,4588800
2019-07-17,118.440002,118.489998,116.760002,117.180000,109.728256,4027700
2019-07-18,117.489998,118.720001,117.010002,118.570000,111.029861,2913000
2019-07-19,118.750000,119.000000,117.040001,117.260002,109.803154,5596300
2019-07-22,117.980003,118.489998,117.570000,118.180000,110.664658,3862700
2019-07-23,119.199997,120.349998,118.550003,120.070000,112.434464,7146900
2019-07-24,126.500000,129.800003,125.959999,129.000000,120.796600,16553300
2019-07-25,128.589996,128.800003,126.570000,127.349998,119.251518,8504500
2019-07-26,127.820000,128.929993,127.309998,128.160004,120.010017,5282300
2019-07-29,128.199997,130.369995,127.930000,129.970001,121.704895,6070100
2019-07-30,128.190002,128.970001,127.489998,128.539993,121.083176,3487300
2019-07-31,127.820000,128.570007,123.040001,125.010002,117.757980,6601600
2019-08-01,125.599998,128.729996,123.230003,123.449997,116.288467,7979300
2019-08-02,123.190002,124.349998,121.070000,121.820000,114.753021,7368400
2019-08-05,119.220001,119.290001,116.220001,116.930000,110.146713,8689800
2019-08-06,118.360001,119.349998,117.029999,119.000000,112.096626,4783900
2019-08-07,117.290001,120.989998,117.050003,120.720001,113.716843,7726600
2019-08-08,121.980003,124.580002,121.379997,124.309998,117.098587,6226400
2019-08-09,123.970001,124.320000,120.599998,120.610001,113.613220,5777500
2019-08-12,119.610001,121.070000,119.470001,120.080002,113.113976,3728400
2019-08-13,120.360001,124.449997,119.279999,123.339996,116.184860,6285300
2019-08-14,120.699997,122.209999,120.160004,120.599998,113.603813,4531700
2019-08-15,121.269997,121.610001,118.730003,119.849998,112.897316,3352600
2019-08-16,121.279999,123.209999,119.849998,122.820000,115.695023,3675100
2019-08-19,125.550003,126.360001,124.010002,124.599998,117.371750,3244500
2019-08-20,124.230003,125.220001,123.410004,124.309998,117.098587,2706400
2019-08-21,125.500000,126.080002,124.699997,126.040001,118.728226,3866100
2019-08-22,126.110001,126.599998,124.190002,125.209999,117.946373,2997800
2019-08-23,124.120003,125.089996,119.839996,120.290001,113.311798,6515900
2019-08-26,122.459999,122.470001,120.510002,121.669998,114.611725,3294000
2019-08-27,122.930000,123.580002,121.529999,122.180000,115.092148,3679700
2019-08-28,121.370003,122.980003,120.529999,122.739998,115.619667,2470800
2019-08-29,124.180000,125.309998,123.389999,123.570000,116.401505,3454600
2019-08-30,124.830002,125.239998,123.440002,123.750000,116.571068,2747100
2019-09-03,123.050003,123.480003,120.669998,121.739998,114.677673,3913200
2019-09-04,123.949997,124.940002,123.849998,124.589996,117.362328,3858200
2019-09-05,126.750000,129.009995,126.150002,126.809998,119.453560,5330400
2019-09-06,127.099998,127.910004,126.589996,127.089996,119.717316,2457500
2019-09-09,127.940002,127.940002,125.680000,127.099998,119.726730,3813700
2019-09-10,126.010002,127.059998,124.900002,127.040001,119.670219,4725600
2019-09-11,127.000000,128.649994,126.400002,128.580002,121.120880,4286100
2019-09-12,129.199997,130.919998,128.369995,130.220001,122.665741,4472900
2019-09-13,130.470001,130.889999,129.559998,129.610001,122.091110,3110800
2019-09-16,128.759995,129.479996,128.089996,128.360001,120.913643,3065800
2019-09-17,128.300003,129.699997,127.620003,129.559998,122.044014,2673600
2019-09-18,129.559998,129.559998,127.199997,129.309998,121.808525,2328000
2019-09-19,129.500000,130.259995,128.500000,128.830002,121.356384,2608100
2019-09-20,128.300003,128.750000,126.220001,126.669998,119.321663,7471500
2019-09-23,126.669998,128.350006,126.309998,127.769997,120.357857,3946200
2019-09-24,128.770004,128.809998,124.900002,125.809998,118.511566,4694600
2019-09-25,125.300003,128.330002,124.529999,127.739998,120.329613,3293400
2019-09-26,128.279999,128.669998,126.639999,128.110001,120.678139,3297700
2019-09-27,129.520004,129.639999,125.860001,127.139999,119.764412,5263500
2019-09-30,127.690002,129.399994,127.570000,129.240005,121.742584,4233400
2019-10-01,130.000000,131.800003,127.589996,128.589996,121.130295,5093900
2019-10-02,127.260002,127.779999,126.220001,126.839996,119.481812,5334600
2019-10-03,127.269997,129.250000,125.860001,128.699997,121.233917,5199700
2019-10-04,129.309998,130.309998,128.990005,130.139999,122.590385,3893000
2019-10-07,130.039993,130.490005,128.740005,128.850006,121.375214,2426200
2019-10-08,127.419998,127.870003,123.629997,124.980003,117.729721,4769100
2019-10-09,126.750000,128.179993,126.320000,127.440002,120.047020,2884800
2019-10-10,127.860001,129.369995,127.099998,127.730003,120.320190,2679300
2019-10-11,130.100006,131.759995,129.559998,130.089996,122.543297,4717200
2019-10-14,129.580002,129.940002,129.070007,129.750000,122.223007,2292900
2019-10-15,130.279999,132.199997,129.789993,131.690002,124.050461,2955400
2019-10-16,130.830002,131.449997,129.190002,129.500000,121.987495,4537600
2019-10-17,130.899994,131.389999,128.809998,130.130005,122.580956,3003500
2019-10-18,129.789993,130.419998,128.550003,129.460007,121.949829,4126000
2019-10-21,130.740005,131.020004,129.649994,130.929993,123.334526,3355100
2019-10-22,130.270004,131.100006,128.229996,128.570007,121.111458,5518900
2019-10-23,116.800003,121.620003,115.870003,118.949997,112.049522,18450000
2019-10-24,118.809998,120.290001,117.320000,118.410004,111.540855,6205400
2019-10-25,118.510002,120.690002,118.510002,120.510002,113.519035,4788200
2019-10-28,121.059998,122.099998,119.239998,120.000000,113.038612,6492900
2019-10-29,120.519997,120.919998,119.519997,120.290001,113.311798,4622200
2019-10-30,119.730003,120.070000,117.580002,117.790001,111.793259,5276200
2019-10-31,117.650002,118.309998,116.489998,117.989998,111.983070,4778400
2019-11-01,119.190002,119.589996,117.870003,118.040001,112.030518,4430100
2019-11-04,119.919998,121.410004,119.480003,120.970001,114.811348,5175400
2019-11-05,121.099998,121.730003,119.660004,119.860001,113.757866,3994500
2019-11-06,119.669998,120.550003,118.860001,120.360001,114.232407,3904700
2019-11-07,120.940002,121.860001,119.080002,119.919998,113.814804,4271200
2019-11-08,119.699997,120.139999,118.820000,120.110001,113.995140,3804900
2019-11-11,119.070000,119.699997,117.970001,118.080002,112.068497,5165300
2019-11-12,118.180000,119.910004,118.180000,119.019997,112.960632,4761100
2019-11-13,118.059998,118.959999,117.610001,118.419998,112.391174,4928800
2019-11-14,118.190002,118.360001,116.779999,117.570000,111.584442,4568500
2019-11-15,118.570000,118.760002,117.559998,118.000000,111.992554,4496800
2019-11-18,117.919998,118.290001,117.169998,117.889999,111.888161,5337700
2019-11-19,118.480003,118.480003,116.980003,117.839996,111.840698,3860600
2019-11-20,117.250000,117.699997,115.489998,116.230003,110.312668,4368600
2019-11-21,116.199997,116.349998,114.589996,116.099998,110.189293,5447700
2019-11-22,116.730003,117.529999,116.550003,117.010002,111.052956,3008900
2019-11-25,117.790001,119.470001,117.709999,119.010002,112.951141,3726400
2019-11-26,119.040001,119.500000,117.889999,119.129997,113.065018,7099700
2019-11-27,119.910004,121.809998,119.500000,121.730003,115.532669,4876200
2019-11-29,121.150002,121.639999,119.989998,120.209999,114.090057,3498900
2019-12-02,120.120003,120.190002,117.910004,118.790001,112.742340,4733500
2019-12-03,117.150002,117.970001,116.059998,117.750000,111.755287,5307100
2019-12-04,119.980003,121.470001,119.410004,120.279999,114.156471,4537600
2019-12-05,120.570000,120.809998,119.769997,120.739998,114.593056,3260400
2019-12-06,121.949997,122.699997,121.879997,122.370003,116.140083,3815900
2019-12-09,122.260002,122.489998,121.870003,122.000000,115.788918,2801300
2019-12-10,122.190002,122.989998,121.169998,121.370003,115.191002,4043400
2019-12-11,121.279999,123.839996,121.199997,123.720001,117.421349,2959800
2019-12-12,123.800003,126.980003,123.029999,126.070000,119.651718,5412700
2019-12-13,125.959999,127.470001,125.389999,126.639999,120.192688,3451500
2019-12-16,127.580002,128.669998,127.070000,127.070000,120.600792,4973100
2019-12-17,127.839996,128.000000,125.970001,127.089996,120.619781,4354200
2019-12-18,127.389999,127.389999,126.000000,126.349998,119.917458,5776200
2019-12-19,126.339996,126.480003,125.000000,126.400002,119.964920,3961500
2019-12-20,127.250000,129.039993,125.849998,128.949997,122.385094,9321400
2019-12-23,129.000000,129.169998,128.160004,128.550003,122.005455,3095000
2019-12-24,128.729996,128.850006,127.889999,128.529999,121.986465,1403400
2019-12-26,128.710007,128.750000,128.050003,128.479996,121.939011,2339900
2019-12-27,128.860001,128.919998,128.089996,128.570007,122.024437,1800600
2019-12-30,128.199997,128.470001,127.040001,127.660004,121.160782,2283700
2019-12-31,127.250000,128.389999,127.059998,128.289993,121.758675,2813300
2020-01-02,129.130005,129.610001,127.769997,129.570007,122.973534,4614000
2020-01-03,127.459999,129.250000,127.230003,127.849998,121.341087,4057200
2020-01-06,127.059998,127.330002,125.900002,126.959999,120.496399,4345400
2020-01-07,129.149994,130.899994,128.419998,129.410004,122.821663,7184100
2020-01-08,129.339996,130.570007,129.059998,129.759995,123.153839,3546900
2020-01-09,130.699997,131.740005,130.240005,131.330002,124.643936,3526600
2020-01-10,131.809998,131.809998,129.820007,130.000000,123.381630,3234000
2020-01-13,130.570007,130.740005,129.770004,129.949997,123.334175,4313200
2020-01-14,129.949997,131.860001,129.830002,130.669998,124.017517,4626200
2020-01-15,130.429993,130.429993,128.860001,129.169998,122.593903,3392300
2020-01-16,130.000000,130.229996,129.350006,130.160004,123.533493,5475900
2020-01-17,130.759995,132.039993,130.440002,131.699997,124.995064,5487100
2020-01-21,131.089996,132.190002,130.580002,130.860001,124.197853,8631500
2020-01-22,132.020004,135.699997,131.820007,133.339996,126.551582,8899700
2020-01-23,131.419998,134.410004,129.649994,134.250000,127.415268,8598700
2020-01-24,134.800003,135.440002,129.750000,130.520004,123.875153,5606800
2020-01-27,128.649994,129.250000,126.239998,126.309998,119.879494,5890900
2020-01-28,127.150002,128.309998,126.760002,128.039993,121.521400,4397500
2020-01-29,127.550003,128.509995,125.440002,125.489998,119.101234,4535000
2020-01-30,123.220001,124.669998,122.220001,124.419998,118.938728,5521300
2020-01-31,123.360001,123.639999,119.959999,120.650002,115.334808,5782500
2020-02-03,121.059998,123.680000,121.059998,123.400002,117.963661,5396400
2020-02-04,126.000000,127.320000,125.360001,126.470001,120.898407,4434700
2020-02-05,128.660004,132.910004,128.660004,132.440002,126.605392,7281800
2020-02-06,133.000000,133.000000,131.479996,132.520004,126.681877,3686600
2020-02-07,131.250000,131.250000,128.509995,128.699997,123.030167,4331700
2020-02-10,127.550003,129.699997,127.300003,129.649994,123.938309,2882500
